MOVESRunID,iterationID,yearID,monthID,dayID,hourID,stateID,countyID,zoneID,linkID,pollutantID,processID,sourceTypeID,regClassID,fuelTypeID,fuelSubTypeID,modelYearID,roadTypeID,SCC,engTechID,sectorID,hpID,emissionQuant,emissionQuantMean,emissionQuantSigma
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,32,30,5,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,31,30,5,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,21,20,5,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,61,47,3,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,47,3,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,47,3,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,51,47,3,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,42,48,3,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,41,47,3,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,62,49,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,62,47,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,62,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,61,49,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,61,47,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,61,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,54,47,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,54,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,54,42,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,54,41,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,47,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,42,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,41,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,47,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,42,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,41,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,51,47,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,51,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,51,42,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,43,47,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,43,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,43,42,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,43,41,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,42,48,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,42,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,42,42,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,41,47,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,41,46,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,41,42,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,32,41,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,32,30,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,31,41,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,31,30,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,21,20,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,61,47,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,61,46,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,54,47,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,54,46,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,54,42,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,54,41,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,47,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,46,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,42,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,53,41,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,47,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,46,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,42,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,52,41,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,51,47,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,51,46,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,51,42,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,43,47,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,43,46,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,43,42,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,43,41,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,42,47,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,42,46,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,42,42,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,41,47,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,41,46,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,41,42,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,32,41,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,32,30,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,31,41,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,31,30,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,21,20,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,119,NA,11,10,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,32,30,5,NA,NA,1,NA,NA,NA,NA,1.9050032384893e-10,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,31,30,5,NA,NA,1,NA,NA,NA,NA,5.879926406882063e-11,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,21,20,5,NA,NA,1,NA,NA,NA,NA,3.375497450996967e-11,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,61,47,3,NA,NA,1,NA,NA,NA,NA,3.734101383656707e-8,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,53,47,3,NA,NA,1,NA,NA,NA,NA,1.3834887679919912e-9,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,52,47,3,NA,NA,1,NA,NA,NA,NA,1.608161936950125e-9,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,51,47,3,NA,NA,1,NA,NA,NA,NA,1.0268701089444221e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,42,48,3,NA,NA,1,NA,NA,NA,NA,4.974432954440999e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,41,47,3,NA,NA,1,NA,NA,NA,NA,2.4116253882766617e-8,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,62,49,2,NA,NA,1,NA,NA,NA,NA,3.1275292712962255e-5,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,62,47,2,NA,NA,1,NA,NA,NA,NA,0.0021008369512856,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,62,46,2,NA,NA,1,NA,NA,NA,NA,6.107663648435846e-5,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,61,49,2,NA,NA,1,NA,NA,NA,NA,9.788941923716268e-8,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,61,47,2,NA,NA,1,NA,NA,NA,NA,4.483099473873153e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,61,46,2,NA,NA,1,NA,NA,NA,NA,8.607440804553335e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,54,47,2,NA,NA,1,NA,NA,NA,NA,1.271868768526474e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,54,46,2,NA,NA,1,NA,NA,NA,NA,2.053616981356754e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,54,42,2,NA,NA,1,NA,NA,NA,NA,2.2890152706622757e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,54,41,2,NA,NA,1,NA,NA,NA,NA,7.287280823220499e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,53,47,2,NA,NA,1,NA,NA,NA,NA,4.5191893605078803e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,53,46,2,NA,NA,1,NA,NA,NA,NA,5.44800798252254e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,53,42,2,NA,NA,1,NA,NA,NA,NA,2.9101897780492436e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,53,41,2,NA,NA,1,NA,NA,NA,NA,6.897987532283878e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,52,47,2,NA,NA,1,NA,NA,NA,NA,6.573490054506692e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,52,46,2,NA,NA,1,NA,NA,NA,NA,6.385843107636902e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,52,42,2,NA,NA,1,NA,NA,NA,NA,3.441018918692862e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,52,41,2,NA,NA,1,NA,NA,NA,NA,7.330656330850616e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,51,47,2,NA,NA,1,NA,NA,NA,NA,1.637670720811002e-5,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,51,46,2,NA,NA,1,NA,NA,NA,NA,3.866918632411398e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,51,42,2,NA,NA,1,NA,NA,NA,NA,2.531512848236162e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,43,47,2,NA,NA,1,NA,NA,NA,NA,4.195495648673387e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,43,46,2,NA,NA,1,NA,NA,NA,NA,7.238789294206072e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,43,42,2,NA,NA,1,NA,NA,NA,NA,1.1648233311234439e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,43,41,2,NA,NA,1,NA,NA,NA,NA,3.760633759952725e-8,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,42,48,2,NA,NA,1,NA,NA,NA,NA,5.026053713663714e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,42,46,2,NA,NA,1,NA,NA,NA,NA,6.685528433081345e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,42,42,2,NA,NA,1,NA,NA,NA,NA,2.533353722355969e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,41,47,2,NA,NA,1,NA,NA,NA,NA,3.4896527267846977e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,41,46,2,NA,NA,1,NA,NA,NA,NA,5.879816171727725e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,41,42,2,NA,NA,1,NA,NA,NA,NA,2.8684453923233377e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,32,41,2,NA,NA,1,NA,NA,NA,NA,2.4816442873998312e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,32,30,2,NA,NA,1,NA,NA,NA,NA,3.301862989246729e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,31,41,2,NA,NA,1,NA,NA,NA,NA,3.248885889206577e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,31,30,2,NA,NA,1,NA,NA,NA,NA,2.28205976782192e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,21,20,2,NA,NA,1,NA,NA,NA,NA,1.4379538697539829e-6,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,61,47,1,NA,NA,1,NA,NA,NA,NA,1.060401331187677e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,61,46,1,NA,NA,1,NA,NA,NA,NA,3.087838251758513e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,54,47,1,NA,NA,1,NA,NA,NA,NA,4.567900475649367e-7,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,54,46,1,NA,NA,1,NA,NA,NA,NA,1.2660044376389123e-05,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,54,42,1,NA,NA,1,NA,NA,NA,NA,7.246714812936261e-5,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,54,41,1,NA,NA,1,NA,NA,NA,NA,1.907791920530144e-5,NA,NA
1,1,2022,NA,NA,NA,36,36085,NA,NA,118,NA,53,47,1,NA,NA,1,NA,NA,NA,NA,2.394672016237109e-9,NA,NA
